time,logger,level,message,exception
2012-10-16 17:56:40.8548,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 40, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.8548,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000013,
2012-10-16 17:56:40.8548,Raven.Database.Server.HttpServer,Debug,Request #  30: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:40.8548,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:40.8548,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000013",
2012-10-16 17:56:40.8548,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (6e207694-e32e-4284-ba3d-ef3ee35ba5ab),
2012-10-16 17:56:40.8548,Raven.Database.Server.HttpServer,Debug,"	PUT 6e207694-e32e-4284-ba3d-ef3ee35ba5ab
",
2012-10-16 17:56:40.8548,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 6e207694-e32e-4284-ba3d-ef3ee35ba5ab result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 6e207694-e32e-4284-ba3d-ef3ee35ba5ab
	LastModified I-: 20121016095640860
",
2012-10-16 17:56:40.8848,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:40.8868,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 41 because: WORK BY IndexingExecuter,
2012-10-16 17:56:40.8868,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 41, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.8868,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 41, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:40.9008,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key '6a85ebd6-ec71-4dfa-9474-ccdd28741f41', update: False, ",
2012-10-16 17:56:40.9008,Raven.Database.DocumentDatabase,Debug,Put document 6a85ebd6-ec71-4dfa-9474-ccdd28741f41 with etag 00000000-0000-0100-0000-000000000015,
2012-10-16 17:56:40.9008,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 42 because: PUT 6a85ebd6-ec71-4dfa-9474-ccdd28741f41,
2012-10-16 17:56:40.9008,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011303,
2012-10-16 17:56:40.9008,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 42, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.9008,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000014,
2012-10-16 17:56:40.9008,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:40.9008,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000014",
2012-10-16 17:56:40.9008,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (6a85ebd6-ec71-4dfa-9474-ccdd28741f41),
2012-10-16 17:56:40.9008,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 6a85ebd6-ec71-4dfa-9474-ccdd28741f41 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 6a85ebd6-ec71-4dfa-9474-ccdd28741f41
	LastModified I-: 20121016095640900
",
2012-10-16 17:56:40.9008,Raven.Database.Server.HttpServer,Debug,Request #  31: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:40.9008,Raven.Database.Server.HttpServer,Debug,"	PUT 6a85ebd6-ec71-4dfa-9474-ccdd28741f41
",
2012-10-16 17:56:40.9008,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:40.9008,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 43 because: WORK BY IndexingExecuter,
2012-10-16 17:56:40.9008,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 43, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:40.9008,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 43, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.9508,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key '79fee8e8-08d4-4369-be1e-20d0c92b45d4', update: False, ",
2012-10-16 17:56:40.9508,Raven.Database.DocumentDatabase,Debug,Put document 79fee8e8-08d4-4369-be1e-20d0c92b45d4 with etag 00000000-0000-0100-0000-000000000016,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 44 because: PUT 79fee8e8-08d4-4369-be1e-20d0c92b45d4,
2012-10-16 17:56:40.9508,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0181516,
2012-10-16 17:56:40.9508,Raven.Database.Server.HttpServer,Debug,Request #  32: POST    -    18 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 44, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000015,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000015",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (79fee8e8-08d4-4369-be1e-20d0c92b45d4),
2012-10-16 17:56:40.9508,Raven.Database.Server.HttpServer,Debug,"	PUT 79fee8e8-08d4-4369-be1e-20d0c92b45d4
",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 79fee8e8-08d4-4369-be1e-20d0c92b45d4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 79fee8e8-08d4-4369-be1e-20d0c92b45d4
	LastModified I-: 20121016095640934
",
2012-10-16 17:56:40.9508,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'aa200683-c47c-41b4-a2e9-da401b3bb24a', update: False, ",
2012-10-16 17:56:40.9508,Raven.Database.DocumentDatabase,Debug,Put document aa200683-c47c-41b4-a2e9-da401b3bb24a with etag 00000000-0000-0100-0000-000000000017,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 45 because: PUT aa200683-c47c-41b4-a2e9-da401b3bb24a,
2012-10-16 17:56:40.9508,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0009279,
2012-10-16 17:56:40.9508,Raven.Database.Server.HttpServer,Debug,Request #  33: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 45, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.9508,Raven.Database.Server.HttpServer,Debug,"	PUT aa200683-c47c-41b4-a2e9-da401b3bb24a
",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 46 because: WORK BY IndexingExecuter,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 46, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000016,
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000016",
2012-10-16 17:56:40.9508,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (aa200683-c47c-41b4-a2e9-da401b3bb24a),
2012-10-16 17:56:40.9638,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on aa200683-c47c-41b4-a2e9-da401b3bb24a result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: aa200683-c47c-41b4-a2e9-da401b3bb24a
	LastModified I-: 20121016095640954
",
2012-10-16 17:56:40.9638,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:40.9638,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 47 because: WORK BY IndexingExecuter,
2012-10-16 17:56:40.9638,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 47, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:40.9638,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 47, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:41.1388,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key '4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2', update: False, ",
2012-10-16 17:56:41.1388,Raven.Database.DocumentDatabase,Debug,Put document 4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2 with etag 00000000-0000-0100-0000-000000000018,
2012-10-16 17:56:41.1388,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 48 because: PUT 4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2,
2012-10-16 17:56:41.1388,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0027108,
2012-10-16 17:56:41.1388,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000017,
2012-10-16 17:56:41.1388,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 48, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.1388,Raven.Database.Server.HttpServer,Debug,Request #  34: POST    -     4 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:41.1388,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:41.1388,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000017",
2012-10-16 17:56:41.1388,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2),
2012-10-16 17:56:41.1388,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2
	LastModified I-: 20121016095641138
",
2012-10-16 17:56:41.1388,Raven.Database.Server.HttpServer,Debug,"	PUT 4d35cd50-7c4b-4d0b-bcbd-45ffa4e083b2
",
2012-10-16 17:56:41.1588,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:41.1588,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 49 because: WORK BY IndexingExecuter,
2012-10-16 17:56:41.1588,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 49, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.1588,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 49, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:41.2958,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key '51ee18b1-4ce1-454c-8749-bc2ff76cbae5', update: False, ",
2012-10-16 17:56:41.2958,Raven.Database.DocumentDatabase,Debug,Put document 51ee18b1-4ce1-454c-8749-bc2ff76cbae5 with etag 00000000-0000-0100-0000-000000000019,
2012-10-16 17:56:41.2958,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 50 because: PUT 51ee18b1-4ce1-454c-8749-bc2ff76cbae5,
2012-10-16 17:56:41.2958,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0059470,
2012-10-16 17:56:41.2958,Raven.Database.Server.HttpServer,Debug,Request #  35: POST    -     7 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:41.2958,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 50, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.2958,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000018,
2012-10-16 17:56:41.2958,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:41.2958,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000018",
2012-10-16 17:56:41.2958,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (51ee18b1-4ce1-454c-8749-bc2ff76cbae5),
2012-10-16 17:56:41.2958,Raven.Database.Server.HttpServer,Debug,"	PUT 51ee18b1-4ce1-454c-8749-bc2ff76cbae5
",
2012-10-16 17:56:41.2958,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 51ee18b1-4ce1-454c-8749-bc2ff76cbae5 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 51ee18b1-4ce1-454c-8749-bc2ff76cbae5
	LastModified I-: 20121016095641295
",
2012-10-16 17:56:41.3178,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:41.3178,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 51 because: WORK BY IndexingExecuter,
2012-10-16 17:56:41.3178,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 51, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:41.3178,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 51, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.4668,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key '2d5e70a3-992f-4923-80ef-1085e8e07ae0', update: False, ",
2012-10-16 17:56:41.4668,Raven.Database.DocumentDatabase,Debug,Put document 2d5e70a3-992f-4923-80ef-1085e8e07ae0 with etag 00000000-0000-0100-0000-00000000001a,
2012-10-16 17:56:41.4668,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 52 because: PUT 2d5e70a3-992f-4923-80ef-1085e8e07ae0,
2012-10-16 17:56:41.4668,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0056229,
2012-10-16 17:56:41.4668,Raven.Database.Server.HttpServer,Debug,Request #  36: POST    -     6 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:41.4668,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000019,
2012-10-16 17:56:41.4668,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 52, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.4668,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:41.4668,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000019",
2012-10-16 17:56:41.4668,Raven.Database.Server.HttpServer,Debug,"	PUT 2d5e70a3-992f-4923-80ef-1085e8e07ae0
",
2012-10-16 17:56:41.4668,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (2d5e70a3-992f-4923-80ef-1085e8e07ae0),
2012-10-16 17:56:41.4668,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 2d5e70a3-992f-4923-80ef-1085e8e07ae0 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 2d5e70a3-992f-4923-80ef-1085e8e07ae0
	LastModified I-: 20121016095641466
",
2012-10-16 17:56:41.4778,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:41.5018,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 53 because: WORK BY IndexingExecuter,
2012-10-16 17:56:41.5018,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 53, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.5018,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 53, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:41.6348,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key '29e0de67-2a1b-43ee-8ebf-d765c975d152', update: False, ",
2012-10-16 17:56:41.6348,Raven.Database.DocumentDatabase,Debug,Put document 29e0de67-2a1b-43ee-8ebf-d765c975d152 with etag 00000000-0000-0100-0000-00000000001b,
2012-10-16 17:56:41.6348,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 54 because: PUT 29e0de67-2a1b-43ee-8ebf-d765c975d152,
2012-10-16 17:56:41.6348,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0053868,
2012-10-16 17:56:41.6348,Raven.Database.Server.HttpServer,Debug,Request #  37: POST    -     6 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:41.6348,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 54, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.6348,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-00000000001a,
2012-10-16 17:56:41.6348,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:41.6348,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-00000000001a",
2012-10-16 17:56:41.6348,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (29e0de67-2a1b-43ee-8ebf-d765c975d152),
2012-10-16 17:56:41.6348,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on 29e0de67-2a1b-43ee-8ebf-d765c975d152 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 29e0de67-2a1b-43ee-8ebf-d765c975d152
	LastModified I-: 20121016095641634
",
2012-10-16 17:56:41.6348,Raven.Database.Server.HttpServer,Debug,"	PUT 29e0de67-2a1b-43ee-8ebf-d765c975d152
",
2012-10-16 17:56:41.6568,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:41.6568,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 55 because: WORK BY IndexingExecuter,
2012-10-16 17:56:41.6568,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 55, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.6568,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 55, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:41.7898,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'ced20c8b-5a89-429d-8745-8c8ddf5766b5', update: False, ",
2012-10-16 17:56:41.7898,Raven.Database.DocumentDatabase,Debug,Put document ced20c8b-5a89-429d-8745-8c8ddf5766b5 with etag 00000000-0000-0100-0000-00000000001c,
2012-10-16 17:56:41.7898,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 56 because: PUT ced20c8b-5a89-429d-8745-8c8ddf5766b5,
2012-10-16 17:56:41.7898,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0041590,
2012-10-16 17:56:41.7898,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 56, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.7898,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-00000000001b,
2012-10-16 17:56:41.7898,Raven.Database.Server.HttpServer,Debug,Request #  38: POST    -     5 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:41.7898,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:41.7898,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-00000000001b",
2012-10-16 17:56:41.7898,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (ced20c8b-5a89-429d-8745-8c8ddf5766b5),
2012-10-16 17:56:41.7898,Raven.Database.Server.HttpServer,Debug,"	PUT ced20c8b-5a89-429d-8745-8c8ddf5766b5
",
2012-10-16 17:56:41.7898,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on ced20c8b-5a89-429d-8745-8c8ddf5766b5 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: ced20c8b-5a89-429d-8745-8c8ddf5766b5
	LastModified I-: 20121016095641789
",
2012-10-16 17:56:41.7898,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:41.8058,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 57 because: WORK BY IndexingExecuter,
2012-10-16 17:56:41.8058,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 57, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:41.8058,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 57, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.9408,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'fd9cf015-b5b5-4069-8bd7-a93c5e9dee98', update: False, ",
2012-10-16 17:56:41.9408,Raven.Database.DocumentDatabase,Debug,Put document fd9cf015-b5b5-4069-8bd7-a93c5e9dee98 with etag 00000000-0000-0100-0000-00000000001d,
2012-10-16 17:56:41.9408,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 58 because: PUT fd9cf015-b5b5-4069-8bd7-a93c5e9dee98,
2012-10-16 17:56:41.9408,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0012806,
2012-10-16 17:56:41.9408,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-00000000001c,
2012-10-16 17:56:41.9408,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 58, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.9408,Raven.Database.Server.HttpServer,Debug,Request #  39: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-10-16 17:56:41.9408,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-10-16 17:56:41.9408,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-00000000001c",
2012-10-16 17:56:41.9408,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (fd9cf015-b5b5-4069-8bd7-a93c5e9dee98),
2012-10-16 17:56:41.9408,Raven.Database.Server.HttpServer,Debug,"	PUT fd9cf015-b5b5-4069-8bd7-a93c5e9dee98
",
2012-10-16 17:56:41.9408,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on fd9cf015-b5b5-4069-8bd7-a93c5e9dee98 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: fd9cf015-b5b5-4069-8bd7-a93c5e9dee98
	LastModified I-: 20121016095641940
",
2012-10-16 17:56:41.9558,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-10-16 17:56:41.9558,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 59 because: WORK BY IndexingExecuter,
2012-10-16 17:56:41.9558,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 59, for: ReducingExecuter, will wait for additional work",
2012-10-16 17:56:41.9558,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 59, for: IndexingExecuter, will wait for additional work",
2012-10-16 17:56:45.8428,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key '79fee8e8-08d4-4369-be1e-20d0c92b45d4' was found,
2012-10-16 17:56:45.8468,Raven.Database.Server.HttpServer,Debug,Request #  40: GET     -     8 ms - <default>  - 200 - /docs/79fee8e8-08d4-4369-be1e-20d0c92b45d4?noCache=176585177,
2012-10-16 17:56:45.8948,Raven.Database.Server.HttpServer,Debug,Request #  41: GET     -     1 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=79fee8e8-08d4-4369-be1e-20d0c92b45d4-&noCache=290933247,
2012-10-16 17:56:46.4588,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key '79fee8e8-08d4-4369-be1e-20d0c92b45d4' was found,
2012-10-16 17:56:51.5403,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key '79fee8e8-08d4-4369-be1e-20d0c92b45d4' was found,
2012-10-16 17:56:56.6168,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key '79fee8e8-08d4-4369-be1e-20d0c92b45d4' was found,
2012-10-16 17:56:58.5923,Raven.Database.Server.HttpServer,Debug,Request #  42: GET     -    55 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=1122908930,
2012-10-16 17:57:00.9143,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'fd9cf015-b5b5-4069-8bd7-a93c5e9dee98' was found,
2012-10-16 17:57:00.9143,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -     0 ms - <default>  - 200 - /docs/fd9cf015-b5b5-4069-8bd7-a93c5e9dee98?noCache=-1710356572,
